Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1361,2024-12-16,2024-12-22,CUST314,Brandon Smith,Corporate,PROD5395,Juice Pack,Grocery,North,Alabama,Davidville,3,1661,20,3986.4,2737.85,1248.55,Net Banking,Returned,"Hernandez, Thomas and Russell",nicole53@mills-bell.info,43,No,0
ORD1362,2025-07-29,2025-08-01,CUST580,Jennifer Johnson,Corporate,PROD7042,Sugar,Grocery,East,Florida,North Shane,9,1960,5,16758.0,14114.23,2643.77,Credit Card,Delivered,"Pace, Wells and Navarro",zdouglas@brown.com,1,Yes,31
ORD1363,2024-09-25,2024-09-27,CUST327,Briana Church,Corporate,PROD3344,Sugar,Grocery,West,Utah,South Alice,3,4569,15,11650.95,7743.12,3907.83,Net Banking,Cancelled,"Rodriguez, George and Saunders",martin71@fowler.com,37,No,0
ORD1364,2024-05-13,2024-05-19,CUST655,Alyssa Smith,Consumer,PROD5146,Study Table,Furniture,West,Kansas,Brianbury,4,4680,20,14976.0,10089.65,4886.35,Credit Card,Delivered,"Powell, Stark and Harvey",hbolton@carr-nelson.org,3,Yes,30
ORD1365,2025-01-15,2025-01-19,CUST354,Sherry Jones,Corporate,PROD9699,Laptop,Electronics,West,Arizona,Patriciabury,1,4939,15,4198.15,3109.54,1088.61,Net Banking,Delivered,"Brown, Howard and Trujillo",jessicabryan@harris.biz,25,No,0
ORD1366,2024-10-20,2024-10-21,CUST107,Anne Stephenson,Corporate,PROD4191,Calculator,Office Supplies,South,Vermont,New Lance,4,1213,5,4609.4,3328.53,1280.87,Cash,Cancelled,Nguyen-Macias,khodge@henderson.com,25,No,0
ORD1367,2024-04-24,2024-05-01,CUST401,Aaron King,Corporate,PROD2832,Juice Pack,Grocery,East,Nevada,West Christopher,10,3961,0,39610.0,28630.92,10979.08,Cash,Delivered,"Keller, Tyler and Munoz",vkelly@rose-nixon.com,13,No,0
ORD1368,2024-11-30,2024-12-02,CUST549,Austin Jones,Consumer,PROD8186,Keyboard,Electronics,North,Illinois,Barnettshire,8,3946,10,28411.2,21426.51,6984.69,Credit Card,Delivered,Jones-Hernandez,jharper@jackson.com,5,Yes,47
ORD1369,2024-06-30,2024-07-04,CUST867,Charles Rivera,Corporate,PROD9053,Sugar,Grocery,West,Tennessee,Barronport,3,4758,0,14274.0,11733.33,2540.67,UPI,Pending,"Fisher, Davis and Parks",sarahmccormick@brown.net,35,No,0
ORD1370,2025-06-23,2025-06-26,CUST817,Katherine Owens,Consumer,PROD7776,Notebook,Office Supplies,East,Arkansas,North Amanda,6,2455,20,11784.0,7489.44,4294.56,Net Banking,Returned,Evans Ltd,drakerichard@moore.info,8,Yes,45
ORD1371,2025-03-25,2025-03-31,CUST679,Andrea Bradshaw,Consumer,PROD7442,File Folder,Office Supplies,North,Washington,Thomasside,10,2793,15,23740.5,20951.36,2789.14,Cash,Cancelled,"Wade, Wilson and Brock",emilymarsh@green.com,48,No,0
ORD1372,2024-10-29,2024-11-02,CUST764,Laura Munoz,Corporate,PROD4021,Keyboard,Electronics,East,Massachusetts,Port Richard,2,3794,0,7588.0,6185.35,1402.65,Credit Card,Delivered,Mcpherson-Rodriguez,jesse54@rubio.com,44,No,0
ORD1373,2024-03-30,2024-04-05,CUST263,Jennifer Taylor,Corporate,PROD2268,Cooking Oil,Grocery,North,Alabama,South Jessicaberg,1,3754,15,3190.9,1983.33,1207.57,Credit Card,Delivered,Jones-Trujillo,kennethgonzalez@rogers.com,43,No,0
ORD1374,2025-04-25,2025-04-28,CUST735,Susan Moss,Home Office,PROD8216,Juice Pack,Grocery,North,Pennsylvania,South Jessicaberg,2,2388,15,4059.6,3096.35,963.25,Cash,Delivered,Morgan-White,timothy28@mosley-chavez.com,0,Yes,39
ORD1375,2024-11-30,2024-12-04,CUST870,Derek Hayes,Home Office,PROD7659,Pen,Office Supplies,North,Rhode Island,Paulatown,8,1735,10,12492.0,10353.12,2138.88,Net Banking,Cancelled,"Schultz, Stephenson and Ramos",dannycollins@gilbert-jones.info,21,No,0
ORD1376,2025-03-19,2025-03-20,CUST995,Kayla Miller,Consumer,PROD2880,Bookshelf,Furniture,West,Louisiana,North Vincent,2,3178,20,5084.8,3992.21,1092.59,Net Banking,Delivered,Evans LLC,ghayes@moon-perry.com,44,No,0
ORD1377,2024-07-06,2024-07-10,CUST795,Michelle Stevens,Corporate,PROD3588,Monitor,Electronics,South,New Mexico,Shaneburgh,7,3783,15,22508.85,19719.85,2789.0,Net Banking,Delivered,"Schwartz, Parker and Hatfield",brittany09@booth.com,2,Yes,46
ORD1378,2024-11-09,2024-11-15,CUST533,Mark Huffman,Corporate,PROD8901,Office Chair,Furniture,North,Pennsylvania,Dennisburgh,8,1991,0,15928.0,10047.02,5880.98,Net Banking,Cancelled,Woodward-Williamson,donna08@blair-howard.com,42,No,0
ORD1379,2024-06-17,2024-06-20,CUST700,Tanya Johnson,Home Office,PROD6826,Sugar,Grocery,North,Wyoming,Port Gabrielle,6,2466,20,11836.8,8235.88,3600.92,Net Banking,Delivered,Hoover PLC,asmith@williamson.com,23,No,0
ORD1380,2024-09-19,2024-09-23,CUST458,Becky Ramirez,Consumer,PROD8233,Sugar,Grocery,East,Connecticut,South Heidi,2,321,10,577.8,433.19,144.61,Credit Card,Pending,"Gross, Higgins and Price",ncooper@holloway.info,45,No,0
ORD1381,2024-02-10,2024-02-13,CUST637,Crystal Nelson,Home Office,PROD1412,Stapler,Office Supplies,West,Wisconsin,Martinezmouth,4,4793,5,18213.4,14260.11,3953.29,Cash,Returned,Davis-Wise,alexander41@vargas.info,40,No,0
ORD1382,2024-03-29,2024-04-04,CUST591,Ronald Jenkins,Consumer,PROD7134,Rice Bag,Grocery,West,Utah,Kellyville,1,1629,20,1303.2,1103.26,199.94,Net Banking,Cancelled,Harris and Sons,rlee@marquez.com,35,No,0
ORD1383,2025-04-11,2025-04-17,CUST531,Hannah Carter,Consumer,PROD4446,Bookshelf,Furniture,West,Minnesota,Burnettton,6,421,0,2526.0,1540.04,985.96,Credit Card,Returned,Padilla-Scott,jgarcia@johnson.com,4,Yes,43
ORD1384,2025-08-24,2025-08-31,CUST557,Kristen Esparza,Corporate,PROD9228,Notebook,Office Supplies,South,Arkansas,Lake Ryanburgh,5,3986,20,15944.0,13995.39,1948.61,Net Banking,Returned,Welch and Sons,oneillalexander@fitzgerald.com,24,No,0
ORD1385,2025-12-06,2025-12-13,CUST344,Raymond Hurst,Consumer,PROD1690,Mouse,Electronics,North,Indiana,Johnsonberg,3,1139,5,3246.15,2736.61,509.54,Net Banking,Pending,"Moore, Smith and Martin",brownnathan@walsh.com,21,No,0
ORD1386,2024-10-11,2024-10-14,CUST888,Joseph Diaz,Corporate,PROD1144,Pen,Office Supplies,East,South Dakota,Waltontown,7,2453,10,15453.9,10427.75,5026.15,Net Banking,Pending,Wallace PLC,awheeler@castaneda-ward.info,27,No,0
ORD1387,2024-02-07,2024-02-10,CUST883,Anthony Chapman,Corporate,PROD4495,Monitor,Electronics,East,Arizona,West David,10,917,5,8711.5,7452.64,1258.86,UPI,Delivered,"Mayer, Wilson and Rodgers",susanthomas@stafford-simmons.com,43,No,0
ORD1388,2025-09-01,2025-09-08,CUST165,Damon Fitzgerald,Corporate,PROD2774,Snacks,Grocery,West,Idaho,Jamieberg,2,2886,10,5194.8,4008.99,1185.81,Cash,Cancelled,"Edwards, Hall and Harrison",zfox@chambers.com,15,No,0
ORD1389,2024-01-01,2024-01-02,CUST266,Christopher Russell,Home Office,PROD6239,Juice Pack,Grocery,West,West Virginia,Clarkeport,2,4510,0,9020.0,6546.03,2473.97,Credit Card,Pending,Ramos-Hines,samuel20@patterson.org,41,No,0
ORD1390,2024-01-11,2024-01-17,CUST426,Matthew Daniels,Corporate,PROD2656,File Folder,Office Supplies,East,Kansas,Catherinechester,5,539,20,2156.0,1762.56,393.44,Credit Card,Pending,Porter-Garcia,sandraballard@castillo-bell.biz,17,No,0
ORD1391,2024-09-18,2024-09-25,CUST195,Jeremy Wright,Corporate,PROD6303,Juice Pack,Grocery,South,Ohio,North Michael,3,1310,15,3340.5,2244.98,1095.52,Net Banking,Returned,Mullen Ltd,michaelweiss@taylor.com,10,No,0
ORD1392,2025-11-20,2025-11-23,CUST891,Aaron Phillips,Corporate,PROD1682,Pen,Office Supplies,South,Idaho,North Michaelstad,2,3504,5,6657.6,4960.06,1697.54,Net Banking,Returned,Martinez-Rodgers,michael78@garza.org,21,No,0
ORD1393,2024-12-16,2024-12-23,CUST199,Megan Perez,Home Office,PROD6756,Keyboard,Electronics,East,Washington,South Franciscoville,3,2252,20,5404.8,3848.67,1556.13,UPI,Cancelled,Newton-Smith,csingh@waller.com,29,No,0
ORD1394,2024-05-26,2024-05-29,CUST863,Tammy Reed,Corporate,PROD8843,File Folder,Office Supplies,West,South Dakota,South Richard,2,3330,0,6660.0,4449.1,2210.9,Net Banking,Delivered,"Coleman, Jones and Reyes",nancycook@hunt.biz,24,No,0
ORD1395,2024-05-25,2024-05-27,CUST224,Tamara Harrison,Consumer,PROD5597,Sofa,Furniture,West,Colorado,Port Timothyville,5,712,10,3204.0,2689.16,514.84,Cash,Pending,Flores-Shields,ericortega@duran-sandoval.org,34,No,0
ORD1396,2025-09-09,2025-09-16,CUST717,Lauren Cannon,Consumer,PROD4134,Headphones,Electronics,West,South Dakota,Austinberg,2,1852,5,3518.8,3151.78,367.02,UPI,Pending,"Williams, Dickerson and Wolfe",laurabrown@jacobson.com,7,Yes,41
ORD1397,2024-10-20,2024-10-24,CUST123,Cynthia Alvarado,Corporate,PROD7874,Cooking Oil,Grocery,North,Pennsylvania,Scottfort,4,982,15,3338.8,2104.98,1233.82,Cash,Pending,Baker-Lara,juliereed@krause-george.com,50,No,0
ORD1398,2025-04-08,2025-04-12,CUST741,Katrina Adams,Consumer,PROD8763,Cooking Oil,Grocery,East,Indiana,North Nathanielport,10,4509,20,36072.0,30371.45,5700.55,Cash,Delivered,Flores-Brady,david43@hatfield-brown.com,1,Yes,28
ORD1399,2025-07-19,2025-07-24,CUST165,Kevin Williams,Consumer,PROD7905,Keyboard,Electronics,East,South Carolina,Jonesshire,7,271,10,1707.3,1402.94,304.36,Net Banking,Pending,"Johnson, Sosa and Doyle",kelly69@holt.com,31,No,0
ORD1400,2025-05-09,2025-05-10,CUST106,Wanda Wade,Consumer,PROD1120,Bookshelf,Furniture,East,Maryland,Fernandobury,3,1971,10,5321.7,4060.31,1261.39,Credit Card,Delivered,Young-Thompson,michaelmendoza@gray.com,0,Yes,25
ORD1401,2024-06-05,2024-06-06,CUST972,Timothy Thompson,Home Office,PROD5824,Bookshelf,Furniture,East,New Mexico,Lewishaven,1,329,5,312.55,204.02,108.53,Net Banking,Cancelled,Taylor LLC,edward15@bautista.biz,4,Yes,49
ORD1402,2024-12-24,2024-12-26,CUST438,Alexandra Chapman,Home Office,PROD7105,Keyboard,Electronics,North,Maine,South Zacharyport,5,1729,10,7780.5,6861.5,919.0,Cash,Delivered,Smith-Warren,torresdakota@walsh.org,13,No,0
ORD1403,2024-05-01,2024-05-03,CUST891,Kathleen Schultz,Consumer,PROD9883,Pen,Office Supplies,North,Oklahoma,Shannonmouth,5,774,15,3289.5,2734.09,555.41,Net Banking,Pending,"Delgado, Fuller and Mcclain",qmcconnell@short.biz,6,Yes,30
ORD1404,2025-10-31,2025-11-05,CUST860,Cynthia Strickland,Consumer,PROD3119,Laptop,Electronics,East,Arkansas,New Cory,5,953,20,3812.0,2411.15,1400.85,UPI,Returned,"Williams, Sims and Williams",haydenbrandon@harris.biz,2,Yes,45
ORD1405,2024-09-27,2024-10-04,CUST495,Kelsey Barber MD,Corporate,PROD6155,Sugar,Grocery,South,Arizona,Ronnietown,7,2130,15,12673.5,10616.46,2057.04,Net Banking,Returned,Cooper Ltd,prattrobert@thompson.com,37,No,0
ORD1406,2024-07-21,2024-07-23,CUST270,Mario Patel,Consumer,PROD2760,Rice Bag,Grocery,West,Alabama,West Matthew,10,605,5,5747.5,3486.33,2261.17,UPI,Returned,"Wilkinson, Martin and Smith",rickyharvey@diaz.com,25,No,0
ORD1407,2025-10-23,2025-10-28,CUST600,Cassandra Wang,Corporate,PROD8039,Headphones,Electronics,South,South Carolina,Lake Jasonmouth,8,1714,0,13712.0,8635.93,5076.07,Credit Card,Pending,Hayes-Stephenson,whitewilliam@acevedo.com,34,No,0
ORD1408,2025-06-26,2025-06-27,CUST582,Heather Bauer,Home Office,PROD9239,Monitor,Electronics,East,Florida,Lisafurt,8,4961,10,35719.2,22294.28,13424.92,Net Banking,Returned,Diaz-Hayes,jmcgee@mills-kline.info,41,No,0
ORD1409,2024-03-19,2024-03-22,CUST510,Michael Foster,Corporate,PROD1558,Notebook,Office Supplies,South,Virginia,Lake Jonathanland,6,968,15,4936.8,3459.85,1476.95,Credit Card,Cancelled,"Cohen, Santos and Nunez",rclark@estrada.com,41,No,0
ORD1410,2024-11-11,2024-11-15,CUST288,Joseph Ball,Consumer,PROD4846,Calculator,Office Supplies,South,Maryland,Mosleyberg,6,2249,15,11469.9,10232.72,1237.18,Net Banking,Returned,Burgess-Bowers,zthomas@flores.com,31,No,0
ORD1411,2023-12-23,2023-12-27,CUST192,William Mathis,Corporate,PROD8899,Rice Bag,Grocery,East,Tennessee,Charlesbury,8,685,0,5480.0,4695.83,784.17,UPI,Returned,"Jordan, Cooper and Rodriguez",tuckercharles@johnson-santana.com,8,Yes,33
ORD1412,2024-10-23,2024-10-26,CUST319,Matthew Oliver,Corporate,PROD3464,Study Table,Furniture,West,Delaware,Hawkinsview,4,2115,15,7191.0,5600.95,1590.05,UPI,Cancelled,"Williams, Adams and Schultz",kelsey07@valentine.com,34,No,0
ORD1413,2025-04-26,2025-04-29,CUST367,Brittany Mendez,Corporate,PROD1629,Laptop,Electronics,South,Michigan,Navarroside,2,2708,20,4332.8,2695.27,1637.53,UPI,Delivered,Booth Inc,brianacarney@summers.com,24,No,0
ORD1414,2025-01-28,2025-01-30,CUST308,Nathan Miller,Home Office,PROD4293,Monitor,Electronics,East,Maryland,Port Brendafurt,6,3921,15,19997.1,17186.68,2810.42,UPI,Returned,White Inc,crystal01@price.org,42,No,0
ORD1415,2025-02-14,2025-02-15,CUST570,Chloe Porter,Consumer,PROD7974,Calculator,Office Supplies,East,Delaware,Millertown,1,1266,10,1139.4,960.87,178.53,Cash,Pending,"Mcdaniel, Taylor and Watson",maddoxlisa@perez-rogers.com,14,No,0
ORD1416,2024-01-30,2024-02-03,CUST968,Kristen Ayala,Corporate,PROD9823,Calculator,Office Supplies,West,New Mexico,North Christinahaven,9,2525,20,18180.0,13438.15,4741.85,Cash,Cancelled,"Patrick, Harper and Baker",tlee@hunter.net,5,Yes,29
ORD1417,2025-02-24,2025-02-28,CUST207,Cynthia Buck,Consumer,PROD2994,Juice Pack,Grocery,North,Mississippi,North Mariahbury,1,1237,5,1175.15,971.37,203.78,Net Banking,Pending,"Sanders, Hicks and Schroeder",munozdavid@patterson-jones.org,48,No,0
ORD1418,2024-03-14,2024-03-19,CUST559,Roberta Davis,Corporate,PROD7045,Office Chair,Furniture,South,Minnesota,East Jon,7,4774,0,33418.0,24137.65,9280.35,Credit Card,Delivered,Burke-Adams,thaley@bryan.com,35,No,0
ORD1419,2024-06-07,2024-06-09,CUST297,Taylor Conley,Home Office,PROD4512,Juice Pack,Grocery,North,New Hampshire,Mitchelltown,1,3276,15,2784.6,1854.62,929.98,Cash,Pending,"Lewis, Bryant and Gutierrez",rodriguezchristina@jackson-thomas.com,37,No,0
ORD1420,2025-12-02,2025-12-04,CUST693,James Jimenez,Home Office,PROD9418,Bookshelf,Furniture,East,Idaho,New Kaitlynmouth,3,2403,5,6848.55,4337.89,2510.66,UPI,Delivered,"Potter, Buckley and Reed",wisedebbie@johnston.org,41,No,0
ORD1421,2025-07-01,2025-07-08,CUST237,Vanessa Carr,Home Office,PROD6666,Notebook,Office Supplies,North,Indiana,East Jennifer,8,3962,20,25356.8,16545.4,8811.4,UPI,Returned,Barnett-Navarro,dhall@mack.com,26,No,0
ORD1422,2025-05-02,2025-05-08,CUST283,Wendy Flores,Consumer,PROD3196,Mouse,Electronics,West,Nevada,Gregorychester,4,1180,20,3776.0,2956.31,819.69,Net Banking,Pending,"Banks, Patterson and Kirby",henryadam@nguyen.biz,44,No,0
ORD1423,2025-08-24,2025-08-30,CUST538,Maureen Webster,Consumer,PROD4954,Rice Bag,Grocery,South,Idaho,North Derek,2,4090,20,6544.0,5111.93,1432.07,Credit Card,Cancelled,"Moran, Williams and Lee",carrieoliver@stanley.info,11,No,0
ORD1424,2025-06-17,2025-06-19,CUST845,Casey Munoz,Consumer,PROD3799,Office Chair,Furniture,East,New Hampshire,East Colin,6,4671,10,25223.4,20591.08,4632.32,Credit Card,Delivered,"Greene, Young and Lam",douglas54@henson.biz,27,No,0
ORD1425,2024-01-19,2024-01-22,CUST918,Richard Rodriguez,Corporate,PROD9553,Office Chair,Furniture,East,California,Lake Ashley,2,3081,15,5237.7,4694.39,543.31,Cash,Cancelled,Stephens Ltd,ramseymelissa@brown-garza.com,48,No,0
ORD1426,2024-08-04,2024-08-09,CUST886,Chad Martin,Corporate,PROD8566,Mouse,Electronics,East,Kansas,Jenniferfort,2,2800,0,5600.0,4152.22,1447.78,Credit Card,Delivered,Martinez Ltd,edward41@huynh.com,16,No,0
ORD1427,2025-05-06,2025-05-07,CUST615,Courtney Rogers,Home Office,PROD4205,Office Chair,Furniture,West,New Hampshire,Judyshire,7,3490,15,20765.5,13066.03,7699.47,Credit Card,Delivered,Garcia and Sons,rsampson@morrison.com,38,No,0
ORD1428,2024-03-14,2024-03-15,CUST529,Michelle Howell,Consumer,PROD4549,Study Table,Furniture,North,Rhode Island,Deborahchester,4,1741,15,5919.4,5315.92,603.48,Credit Card,Returned,"Brown, Bennett and Elliott",harrisashley@larsen.biz,22,No,0
ORD1429,2025-08-25,2025-08-28,CUST377,Martin Johnson,Home Office,PROD3039,Monitor,Electronics,West,California,North Courtney,9,4686,10,37956.6,27916.9,10039.7,Net Banking,Returned,"Tucker, Benjamin and Jones",davismary@stevenson-myers.com,17,No,0
ORD1430,2024-07-14,2024-07-15,CUST795,Beth Alvarado,Corporate,PROD7298,Sugar,Grocery,East,New Hampshire,Johnsonville,6,1341,0,8046.0,6329.83,1716.17,UPI,Pending,Smith Ltd,jhale@pollard.net,37,No,0
ORD1431,2025-09-02,2025-09-07,CUST147,Kimberly Grimes,Consumer,PROD7535,Keyboard,Electronics,East,Kansas,Pierceville,3,2579,20,6189.6,5089.0,1100.6,UPI,Cancelled,Clark-Pena,nbarker@reyes-coleman.org,36,No,0
ORD1432,2025-02-24,2025-02-27,CUST105,Jennifer Krueger,Home Office,PROD4229,Study Table,Furniture,South,Virginia,Lyonsview,4,653,10,2350.8,1920.06,430.74,Cash,Pending,Gonzales PLC,jessicajones@barber.net,8,Yes,50
ORD1433,2024-12-12,2024-12-18,CUST468,Tyler Luna,Consumer,PROD6950,Calculator,Office Supplies,East,Wyoming,Macdonaldborough,2,3827,20,6123.2,5015.83,1107.37,Net Banking,Pending,Lopez-Dixon,jonwilkerson@graves-bailey.net,39,No,0
ORD1434,2024-12-20,2024-12-24,CUST454,Jennifer Mccoy,Consumer,PROD5302,Laptop,Electronics,West,Virginia,North Jesse,1,3812,10,3430.8,2466.21,964.59,Credit Card,Returned,Christensen Inc,ajones@wilkerson.org,44,No,0
ORD1435,2024-01-21,2024-01-22,CUST740,Amanda Bennett,Home Office,PROD7496,Dining Table,Furniture,West,Kansas,Tabithaberg,9,2148,5,18365.4,13356.48,5008.92,UPI,Cancelled,Martinez-Williams,christopherwilliams@baird.com,1,Yes,27
ORD1436,2025-07-14,2025-07-16,CUST826,Julie Woodard,Consumer,PROD6580,Mouse,Electronics,West,Nevada,Anthonyborough,5,936,20,3744.0,2451.88,1292.12,Net Banking,Pending,"Johnson, Howard and Garcia",hunterorr@madden.com,7,Yes,45
ORD1437,2024-07-01,2024-07-04,CUST580,Peter Jenkins,Corporate,PROD8040,Cooking Oil,Grocery,South,Arkansas,East Elizabeth,6,4625,10,24975.0,20574.79,4400.21,Credit Card,Cancelled,"Lewis, Smith and Williams",melissacole@hayes.net,13,No,0
ORD1438,2023-12-29,2024-01-05,CUST318,David Jones,Consumer,PROD9563,Mouse,Electronics,North,South Dakota,Knightmouth,8,1121,20,7174.4,6427.37,747.03,Net Banking,Cancelled,Johnson PLC,sherryortega@moss.org,19,No,0
ORD1439,2025-09-20,2025-09-24,CUST290,Michael Dickerson,Home Office,PROD7792,Office Chair,Furniture,South,Texas,South Dustin,3,4574,20,10977.6,7093.19,3884.41,UPI,Cancelled,"Morgan, Palmer and Crawford",thompsondavid@walker-lee.org,36,No,0
ORD1440,2025-11-18,2025-11-25,CUST273,Anthony Coleman,Corporate,PROD6744,Laptop,Electronics,West,Rhode Island,North Austin,9,2661,15,20356.65,16769.65,3587.0,Cash,Cancelled,Taylor-Bowman,vgarcia@carey.com,28,No,0
ORD1441,2024-07-29,2024-08-01,CUST679,Dr. Brittany Monroe,Corporate,PROD3563,Study Table,Furniture,East,California,East Michael,5,3229,0,16145.0,10866.44,5278.56,Net Banking,Pending,Brooks Inc,summerscorey@jackson-hensley.net,48,No,0
ORD1442,2024-03-14,2024-03-15,CUST608,Dr. Tracey Tanner MD,Corporate,PROD8747,Juice Pack,Grocery,West,Wisconsin,West James,4,3929,5,14930.2,13251.38,1678.82,Net Banking,Returned,"Young, Davies and Stanton",denisejohnson@brown.info,24,No,0
ORD1443,2024-01-27,2024-01-31,CUST727,Troy Booth,Home Office,PROD7266,Stapler,Office Supplies,West,Wyoming,Port Stefanieside,4,4331,0,17324.0,11675.7,5648.3,UPI,Returned,Tanner Ltd,aarongraham@rojas.com,34,No,0
ORD1444,2024-09-23,2024-09-26,CUST224,Lisa Garrison,Consumer,PROD8037,Cooking Oil,Grocery,North,Kansas,New Katherine,3,520,5,1482.0,1183.32,298.68,UPI,Cancelled,"Gilbert, Kennedy and Barber",roberthaley@melendez-wong.com,20,No,0
ORD1445,2025-04-29,2025-05-01,CUST568,Jason Ruiz,Corporate,PROD4392,Dining Table,Furniture,West,Wyoming,Brandonport,5,4913,20,19652.0,15709.95,3942.05,Cash,Returned,Franklin PLC,zacharywang@baker-taylor.info,17,No,0
ORD1446,2025-12-02,2025-12-03,CUST974,Debra Keller,Corporate,PROD1654,Laptop,Electronics,West,Nevada,Port Kathrynchester,3,2368,0,7104.0,5757.73,1346.27,Credit Card,Cancelled,Lopez-Shaffer,grossmario@hobbs.info,46,No,0
ORD1447,2025-04-03,2025-04-06,CUST157,Timothy Reyes,Corporate,PROD5600,File Folder,Office Supplies,North,California,Lake Gina,9,2827,20,20354.4,14138.58,6215.82,Cash,Returned,James Ltd,gonzalesryan@parker-bridges.com,12,No,0
ORD1448,2024-03-05,2024-03-07,CUST197,Bailey Clark,Corporate,PROD8016,Dining Table,Furniture,North,Arizona,Port Mark,8,3627,20,23212.8,16215.83,6996.97,UPI,Delivered,Perez-Roberts,fwright@skinner.com,41,No,0
ORD1449,2025-07-20,2025-07-23,CUST903,John Brady,Home Office,PROD8241,Sofa,Furniture,North,North Dakota,Diazmouth,7,4760,20,26656.0,21309.44,5346.56,Credit Card,Delivered,Walker PLC,michaelperkins@richards-barnett.biz,31,No,0
ORD1450,2024-06-06,2024-06-10,CUST673,Jerry Kelley,Home Office,PROD9082,Sofa,Furniture,North,Texas,Gallagherton,1,2448,15,2080.8,1593.36,487.44,Credit Card,Cancelled,Holmes-Mclaughlin,ebennett@decker-hebert.com,37,No,0
ORD1451,2025-06-04,2025-06-08,CUST405,Sandra Vargas,Consumer,PROD5737,Mouse,Electronics,South,Virginia,Lake Gina,5,1717,15,7297.25,5246.32,2050.93,Net Banking,Delivered,Baldwin-Vazquez,martinezjeff@thomas.com,3,Yes,45
ORD1452,2025-02-20,2025-02-21,CUST309,Melissa Johnson,Home Office,PROD4518,Stapler,Office Supplies,South,Washington,East Brenda,10,2854,10,25686.0,17951.92,7734.08,Net Banking,Returned,Freeman-Chan,nicholas49@oconnor-burke.org,15,No,0
ORD1453,2025-08-30,2025-09-04,CUST855,Dr. Heather Gallagher,Consumer,PROD7880,Office Chair,Furniture,South,Washington,South Brian,6,269,5,1533.3,1034.43,498.87,Net Banking,Pending,Winters Ltd,nnguyen@sellers.biz,46,No,0
ORD1454,2025-08-17,2025-08-22,CUST647,Tina Whitaker,Corporate,PROD8639,Laptop,Electronics,East,Georgia,East Stephen,3,4422,15,11276.1,8864.22,2411.88,UPI,Cancelled,Lewis-Vazquez,kurt76@miller.info,46,No,0
ORD1455,2024-04-16,2024-04-20,CUST856,Sandra Guerrero,Consumer,PROD9078,Office Chair,Furniture,North,South Dakota,New Erikstad,8,3408,10,24537.6,15138.36,9399.24,UPI,Delivered,Martinez LLC,robertsoncrystal@miller-ford.info,22,No,0
ORD1456,2024-09-11,2024-09-18,CUST775,Jessica Thomas,Corporate,PROD1731,Monitor,Electronics,South,Oklahoma,West Angelahaven,2,3818,0,7636.0,6068.39,1567.61,Net Banking,Returned,Stafford-Flores,ericbrown@johnson.com,36,No,0
ORD1457,2025-06-25,2025-06-30,CUST639,Jennifer Rivers,Home Office,PROD5539,Keyboard,Electronics,East,Vermont,Obrienview,5,140,15,595.0,525.09,69.91,UPI,Returned,Pacheco PLC,ryanbeasley@carroll.biz,16,No,0
